case_id,candidate,dice,precision,recall,pred_voxels,target_voxels,overlap_voxels,detected
case_0050,intersection_t0.60,0.0,0.0,0.0,0,10460,0,0.0
case_0050,medformer_lcc_t0.65,0.15346621979171504,0.9908883826766414,0.0831739961758287,878,10460,870,1.0
case_0050,union_t0.65,0.15346621979171504,0.9908883826766414,0.0831739961758287,878,10460,870,1.0
case_0050,intersection_t0.65,0.0,0.0,0.0,0,10460,0,0.0
case_0050,medformer_lcc_t0.70,0.10144270029933632,0.9964349375936464,0.05344168260033132,561,10460,559,1.0
case_0050,union_t0.70,0.10144270029933632,0.9964349375936464,0.05344168260033132,561,10460,559,1.0
case_0050,intersection_t0.70,0.0,0.0,0.0,0,10460,0,0.0
case_0050,medformer_lcc_t0.75,0.07632183908038959,0.9999999999759036,0.03967495219881484,415,10460,415,1.0
case_0050,union_t0.75,0.07632183908038959,0.9999999999759036,0.03967495219881484,415,10460,415,1.0
case_0050,intersection_t0.75,0.0,0.0,0.0,0,10460,0,0.0
case_0050,fusion_w0.40_t0.35,0.0,0.0,0.0,0,10460,0,0.0
case_0050,fusion_w0.40_t0.40,0.0,0.0,0.0,0,10460,0,0.0
case_0050,fusion_w0.40_t0.45,0.0,0.0,0.0,0,10460,0,0.0
case_0050,fusion_w0.40_t0.50,0.0,0.0,0.0,0,10460,0,0.0
case_0050,fusion_w0.40_t0.55,0.0,0.0,0.0,0,10460,0,0.0
case_0050,fusion_w0.40_t0.60,0.0,0.0,0.0,0,10460,0,0.0
case_0050,fusion_w0.40_t0.65,0.0,0.0,0.0,0,10460,0,0.0
case_0050,fusion_w0.50_t0.35,0.10144270029933632,0.9964349375936464,0.05344168260033132,561,10460,559,1.0
case_0050,fusion_w0.50_t0.40,0.053591365835454416,0.9999999999652778,0.02753346080303295,288,10460,288,1.0
case_0050,fusion_w0.50_t0.45,0.0,0.0,0.0,0,10460,0,0.0
case_0050,fusion_w0.50_t0.50,0.0,0.0,0.0,0,10460,0,0.0
case_0050,fusion_w0.50_t0.55,0.0,0.0,0.0,0,10460,0,0.0
case_0050,fusion_w0.50_t0.60,0.0,0.0,0.0,0,10460,0,0.0
case_0050,fusion_w0.50_t0.65,0.0,0.0,0.0,0,10460,0,0.0
case_0050,fusion_w0.60_t0.35,0.26277372262751925,0.9924812030013003,0.1514340344166812,1596,10460,1584,1.0
case_0050,fusion_w0.60_t0.40,0.12554849108970578,0.9915134370439672,0.06701720841293783,707,10460,701,1.0
case_0050,fusion_w0.60_t0.45,0.07632183908038959,0.9999999999759036,0.03967495219881484,415,10460,415,1.0
case_0050,fusion_w0.60_t0.50,0.03844350679790113,0.9999999999512195,0.01959847036326998,205,10460,205,1.0
